Strict	SPARK	Signif	GeneID	HGNC	CytoBand	ExACpLI	gnomADpLI	LoFOvsE	LOEUF	LOEUFbin	SynOvsE	sHet	Frisk	FriskRank	forecASD	SFARICategory	SFARIScore	SFARIScore201908	DDDCategory	DDDAllelic	DDDMutCons	DDDOrgan
x	.	.	ENSG00000170558	CDH2	18q12.1	8.9744e-01	9.9171e-01	1.4706e-01	2.9000e-01	1	9.8454e-01	0.0533534357509907	0.580718904322585	1103	0.298	.	.	.	probable	monoallelic	uncertain	Eye,Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000122126	OCRL	Xq26.1	9.9992e-01	9.9999e-01	4.9158e-02	1.5500e-01	0	9.4253e-01	0.239609453526189	0.717305738054659	460	0.502	.	.	.	confirmed	hemizygous	loss of function|uncertain	Skin,Endocrine/Metabolic,Brain/Cognition
x	.	.	ENSG00000143603	KCNN3	1q21.3	8.6494e-01	9.7227e-01	1.3938e-01	3.1900e-01	1	9.7982e-01	0.0608743916271853	0.507514416521722	1579	0.178	.	.	.	probable	monoallelic	activating	Skeleton,Brain/Cognition,Heart/Cardiovasculature/Lymphatic
.	x	.	ENSG00000151150	ANK3	10q21.2	1.0000e+00	1.0000e+00	4.9308e-02	8.9000e-02	0	1.0283e+00	0.186357005044474	0.793426482384601	177	0.7	Rare Single Gene Mutation, Genetic Association	1	3	.	.	.	.
.	x	.	ENSG00000079841	RIMS1	6q13	2.9211e-02	9.9020e-01	1.9453e-01	2.8500e-01	1	9.7991e-01	0.0154335200092838	0.563023520890886	1219	0.949044585987261	Rare Single Gene Mutation, Genetic Association	1	2	.	.	.	.
x	.	.	ENSG00000183454	GRIN2A	16p13.2	9.9804e-01	9.9998e-01	8.1960e-02	1.8800e-01	0	1.1637e+00	0.103378569795177	0.190044564798915	7894	0.566	Rare Single Gene Mutation, Syndromic, Genetic Association	2	3	confirmed	monoallelic	loss of function	Brain/Cognition
.	x	.	ENSG00000151067	CACNA1C	12p13.33	1.0000e+00	1.0000e+00	4.8672e-02	1.0200e-01	0	9.9375e-01	0.0835170349124824	0.34413262280007	3433	0.674	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	1	.	confirmed	monoallelic	activating	Skeleton,Heart/Cardiovasculature/Lymphatic
x	x	.	ENSG00000196338	NLGN3	Xq13.1	8.9623e-01	9.7641e-01	9.8402e-02	3.1000e-01	1	9.3389e-01	0.131719515954487	0.531829988609429	1425	0.795321637426901	Rare Single Gene Mutation	1	2	probable	hemizygous	loss of function	Brain/Cognition
x	.	.	ENSG00000049759	NEDD4L	18q21.31	9.9997e-01	1.0000e+00	1.0560e-01	1.9800e-01	0	9.3904e-01	0.0509214976950142	0.721053882236597	440	0.54	.	.	.	probable	monoallelic	all missense/in frame	Face,Multisystem,Brain/Cognition
x	.	.	ENSG00000163666	HESX1	3p14.3	8.1631e-03	7.9734e-04	6.2777e-01	1.2370e+00	6	8.5623e-01	0.0369000301723277	0.0545718754693113	16292	0.01	.	.	.	probable	biallelic|monoallelic	loss of function	Endocrine,Brain/Cognition
.	.	.	ENSG00000147364	FBXO25	8p23.3	3.1032e-01	1.9921e-04	4.3720e-01	7.4200e-01	3	1.5848e+00	0.0384846645742382	0.158000449708548	9219	0.042	.	.	.	possible	monoallelic	uncertain	Brain/Cognition
x	.	.	ENSG00000196230	TUBB	6p21.33	8.7528e-01	9.7889e-01	6.1654e-02	2.9200e-01	1	9.6351e-01	0.104177468285865	.	.	0.28	.	.	.	confirmed	monoallelic	all missense/in frame	Brain/Cognition|Skin,Skeleton,Face,Brain/Cognition
x	.	.	ENSG00000147162	OGT	Xq13.1	9.9995e-01	1.0000e+00	0.0000e+00	8.0000e-02	0	8.6086e-01	0.39906071235086	0.635399974182511	807	0.612	.	.	5	probable	hemizygous|x-linked dominant	loss of function	
.	.	.	ENSG00000180772	AGTR2	Xq23	1.2549e-02	8.2345e-03	5.7697e-01	1.3120e+00	7	1.0519e+00	0.00235148246929484	.	.	0.118	Rare Single Gene Mutation	3	4	possible	hemizygous	loss of function	Brain/Cognition
.	.	.	ENSG00000152578	GRIA4	11q22.3	9.8875e-01	1.8310e-02	2.6957e-01	4.2900e-01	2	1.0451e+00	0.0656551889565364	0.805045760346711	139	0.508	.	.	.	possible	monoallelic	all missense/in frame	Brain/Cognition
x	.	.	ENSG00000102030	NAA10	Xq28	1.8843e-01	7.6179e-01	1.1004e-01	5.2200e-01	2	1.0601e+00	0.0720463477619712	0.193979062323037	7726	0.006	.	.	.	confirmed	x-linked dominant|hemizygous	all missense/in frame|loss of function	Face,Brain/Cognition,Heart/Cardiovasculature/Lymphatic|
x	.	.	ENSG00000166801	FAM111A	11q12.1	3.2246e-09	2.2250e-03	2.0930e+00	1.9490e+00	9	9.5023e-01	0.00527693296320575	0.1300438274963	10561	0.012	.	.	.	confirmed	monoallelic	activating	Skeleton,Endocrine/Metabolic,Brain/Cognition
x	.	.	ENSG00000104967	NOVA2	19q13.32	.	9.8259e-01	0.0000e+00	2.4200e-01	0	6.8964e-01	.	0.273825688051319	4998	0.637130801687764	.	.	.	probable	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000181222	POLR2A	17p13.1	1.0000e+00	1.0000e+00	8.4559e-02	1.5900e-01	0	1.2929e+00	0.24593743958056	0.393351815501813	2717	0.432	.	.	.	confirmed	monoallelic	uncertain	Brain/Cognition
x	.	.	ENSG00000131095	GFAP	17q21.31	2.2294e-05	1.4601e-06	6.3298e-01	1.0260e+00	5	7.2800e-01	0.0125758419340752	0.104005939129234	12245	0.062	.	.	.	confirmed	monoallelic	dominant negative	Brain/Cognition
x	.	.	ENSG00000171303	KCNK3	2p23.3	.	9.0018e-01	8.4425e-02	4.0100e-01	1	6.1892e-01	.	0.21304245001142	7012	0.328	.	.	.	probable	monoallelic	all missense/in frame	
x	.	.	ENSG00000157851	DPYSL5	2p23.3	9.9833e-01	9.9991e-01	0.0000e+00	1.1300e-01	0	9.6831e-01	0.272328408525171	0.634277573339367	815	0.292	.	.	.	probable	monoallelic	all missense/in frame	
.	.	.	ENSG00000153896	ZNF599	19q13.13	4.7001e-07	2.1284e-07	6.2207e-01	9.7300e-01	5	8.1785e-01	.	0.177058791604225	8396	0.026	.	.	.	possible	monoallelic	uncertain	Brain/Cognition
.	.	.	ENSG00000155962	CLIC2	Xq28	4.9326e-01	4.9547e-02	4.2098e-01	1.0860e+00	6	9.7418e-01	0.061334845005508	0.132330935212759	10427	0.142	.	.	.	possible	hemizygous	all missense/in frame	Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000167371	PRRT2	16p11.2	3.0174e-01	5.7919e-01	1.7799e-01	5.6000e-01	2	1.0003e+00	0.0462244500385812	0.434931994157012	2257	0.112	.	.	.	confirmed	biallelic|monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000147133	TAF1	Xq13.1	1.0000e+00	1.0000e+00	0.0000e+00	4.3000e-02	0	1.0861e+00	0.20450987320595	0.566739888498973	1193	0.4	.	.	.	confirmed	hemizygous	loss of function	Face,Brain/Cognition
x	.	.	ENSG00000154122	ANKH	5p15.2	1.6738e-01	2.7856e-01	2.3749e-01	4.9900e-01	2	1.1386e+00	0.0396076236267372	0.306731162162227	4170	0.168	.	.	.	confirmed	monoallelic	loss of function|all missense/in frame	Skeleton,Brain/Cognition,Ear
x	.	.	ENSG00000074047	GLI2	2q14.2	9.9894e-01	9.7303e-01	1.7709e-01	3.0900e-01	1	9.5532e-01	0.0519928064543708	0.0851151251841987	13641	0.056	.	.	.	confirmed	monoallelic	loss of function	Brain/Cognition
.	.	.	ENSG00000077080	ACTL6B	7q22.1	9.8713e-01	2.8347e-04	3.8986e-01	6.4500e-01	3	9.9018e-01	0.0706496005971841	0.303137455043442	4241	0.598	.	.	.	confirmed|possible	biallelic|monoallelic	loss of function|all missense/in frame	Brain/Cognition
.	.	.	ENSG00000196411	EPHB4	7q22.1	9.8987e-01	1.3497e-02	2.7024e-01	4.2200e-01	2	1.0777e+00	0.034076040311856	0.0584945226019509	15900	0.018	.	.	.	possible	monoallelic	loss of function	Skin,Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000197061	HIST1H4C	6p22.2	8.8562e-05	3.5964e-04	2.0679e+00	1.9540e+00	9	3.2263e+00	0.00134819898393056	0.522502532805766	1484	0.272532188841202	.	.	.	probable	monoallelic	all missense/in frame	Face,Brain/Cognition
x	.	.	ENSG00000163251	FZD5	2q33.3	8.9835e-01	9.8255e-01	5.9745e-02	2.8300e-01	1	8.3657e-01	0.20675122751264	0.115815206145723	11385	0.17	.	.	.	probable	monoallelic	dominant negative	
x	.	.	ENSG00000258947	TUBB3	16q24.3	9.6079e-01	9.6761e-01	6.6472e-02	3.1500e-01	1	1.2392e+00	0.230438794974698	0.464179449000222	1992	0.416	.	.	.	probable	monoallelic	all missense/in frame	Brain/Cognition,Eye|Brain/Cognition
x	.	.	ENSG00000125675	GRIA3	Xq25	9.9865e-01	9.9976e-01	6.1265e-02	1.9300e-01	0	9.6703e-01	0.187172242213835	0.492089178623566	1715	0.774	.	.	.	confirmed	hemizygous	loss of function	Brain/Cognition
x	.	.	ENSG00000272333	KMT2B	19q13.12	1.0000e+00	1.0000e+00	2.6915e-02	7.0000e-02	0	1.2152e+00	0.274983813564629	0.244167020505713	5942	0.58	.	.	.	probable	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000148053	NTRK2	9q21.33	9.9989e-01	1.0000e+00	2.3575e-02	1.1200e-01	0	1.0196e+00	0.224075988177231	0.827764869202997	89	0.492	Syndromic	S	S	probable	monoallelic	all missense/in frame	
x	.	.	ENSG00000083168	KAT6A	8p11.21	1.0000e+00	1.0000e+00	2.1841e-02	6.9000e-02	0	9.9751e-01	0.0198870256744839	0.768682822823677	261	0.81	Rare Single Gene Mutation, Syndromic	2S	3S	confirmed	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000165280	VCP	9p13.3	9.9999e-01	9.9999e-01	2.6683e-02	1.2700e-01	0	1.1165e+00	0.442480388728887	0.437837370999785	2230	0.9	.	.	.	probable	monoallelic	loss of function	
x	.	.	ENSG00000153253	SCN3A	2q24.3	1.0000e+00	1.0000e+00	9.6275e-02	1.7400e-01	0	1.0821e+00	0.25685390442192	0.600425284295065	992	0.664	.	.	.	probable	monoallelic	all missense/in frame	Brain/Cognition
x	.	.	ENSG00000171634	BPTF	17q24.2	1.0000e+00	1.0000e+00	5.2698e-02	9.9000e-02	0	1.0264e+00	0.169185815129262	0.622671832349209	873	0.688	.	.	.	probable	monoallelic	loss of function	Face,Brain/Cognition
x	.	.	ENSG00000152208	GRID2	4q22.1-q22.2	1.0000e+00	1.0000e+00	7.4416e-02	1.7000e-01	0	1.0938e+00	0.298573357087401	0.395205782105563	2700	0.372	Rare Single Gene Mutation, Syndromic, Genetic Association	3	4	probable	biallelic|monoallelic	loss of function|all missense/in frame	
.	.	.	ENSG00000130023	ERMARD	6q27	5.1746e-10	5.7789e-16	7.5033e-01	1.0230e+00	5	1.0430e+00	0.00706393622795289	0.177018190145	8398	0	.	.	.	possible	monoallelic	loss of function	Brain/Cognition
.	x	.	ENSG00000100485	SOS2	14q21.3	9.9943e-01	9.9955e-01	1.5097e-01	2.5600e-01	0	9.6333e-01	0.0702636761863416	0.528837735045112	1443	0.29	.	.	.	.	.	.	.
x	.	.	ENSG00000177426	TGIF1	18p11.31	9.0759e-02	1.0454e-02	4.3324e-01	9.1100e-01	5	1.0833e+00	0.0016147433487712	0.159085143416533	9180	0.102	.	.	.	confirmed	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000161904	LEMD2	6p21.31	3.0237e-01	7.5293e-01	1.8044e-01	4.1300e-01	1	8.9567e-01	0.0160378117888351	0.228065615125553	6465	0.008	.	.	.	probable	monoallelic	all missense/in frame	Teeth & Dentitian,Skeleton,Brain/Cognition
x	.	.	ENSG00000092330	TINF2	14q12	1.5855e-01	1.2666e-03	3.8454e-01	6.7100e-01	3	1.2224e+00	0.00338230209989286	0.211538087306463	7059	0.01	.	.	.	confirmed	monoallelic	loss of function	Bone Marrow/Immune,Skin,Skeleton,GI tract,Brain/Cognition
x	.	.	ENSG00000182450	KCNK4	11q13.1	4.2481e-02	5.6770e-03	4.2103e-01	8.3100e-01	4	1.0987e+00	0.0191532407559152	.	.	0.004	.	.	.	possible|probable	monoallelic	activating|all missense/in frame	Skin,Brain/Cognition
x	.	.	ENSG00000197785	ATAD3A	1p36.33	4.0131e-02	4.0861e-09	5.6350e-01	8.2700e-01	4	1.0965e+00	0.0222816322362941	0.286003746514803	4667	0.02	.	.	.	confirmed|probable	monoallelic|biallelic	dominant negative|loss of function	Spinal cord/Peripheral nerves,Endocrine/Metabolic,Eye,Brain/Cognition|Brain/Cognition
x	.	.	ENSG00000126351	THRA	17q21.1	1.6701e-01	3.2748e-01	2.3004e-01	4.5400e-01	2	8.1435e-01	0.00646802143941155	0.535782528397904	1394	0.284	Rare Single Gene Mutation, Functional	3	4	confirmed	monoallelic	loss of function	Endocrine,Brain/Cognition
x	.	.	ENSG00000111642	CHD4	12p13.31	1.0000e+00	1.0000e+00	9.2235e-02	1.5600e-01	0	1.0338e+00	0.0807065201581416	0.396198732338119	2686	0.74	.	.	.	confirmed	monoallelic	loss of function	Brain/Cognition,Heart/Cardiovasculature/Lymphatic
.	.	.	ENSG00000163867	ZMYM6	1p34.3	1.4025e-08	6.2703e-13	5.1104e-01	6.9300e-01	3	8.3065e-01	0.0139633207744195	0.202251304401133	7415	0.11	.	.	.	possible	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000169184	MN1	22q12.1	.	9.9999e-01	0.0000e+00	8.7000e-02	0	9.1353e-01	.	0.723656494313377	426	0.326	.	.	.	probable	monoallelic	loss of function	Skeleton,Face,Brain/Cognition
x	x	.	ENSG00000133703	KRAS	12p12.1	1.0612e-03	7.8803e-04	6.2936e-01	1.2400e+00	6	9.2733e-01	0.00318395521125829	0.674339213313395	654	0.446	.	.	.	confirmed	monoallelic	activating	Skin,Face,Brain/Cognition
x	.	.	ENSG00000122691	TWIST1	7p21.1	1.8203e-01	3.4491e-01	2.2392e-01	1.0560e+00	5	1.6032e+00	.	0.102129097714797	12381	0.016	.	.	.	confirmed	monoallelic	loss of function	Skeleton,Brain/Cognition
.	.	.	ENSG00000133026	MYH10	17p13.1	1.0000e+00	1.0000e+00	1.0329e-01	1.6700e-01	0	9.2774e-01	0.0803661853727732	0.317871976688158	3945	0.94	Rare Single Gene Mutation	2	3	possible	monoallelic	loss of function	Skeleton,Respiratory tract,Brain/Cognition
.	.	.	ENSG00000187498	COL4A1	13q34	1.0000e+00	1.0000e+00	6.5014e-02	1.2800e-01	0	1.1973e+00	0.114359315144447	0.207430150296306	7210	0.216	.	.	.	both RD and IF	monoallelic	dominant negative	Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000126458	RRAS	19q13.33	2.8726e-01	4.6630e-03	5.2284e-01	1.0990e+00	6	1.0070e+00	0.0357218908739786	0.158438983485054	9201	0.016	.	.	.	probable	monoallelic	activating	Skeleton,Brain/Cognition,Heart/Cardiovasculature/Lymphatic
.	.	.	ENSG00000181804	SLC9A9	3q24	2.4774e-08	5.3311e-12	6.7391e-01	9.5500e-01	5	1.1526e+00	0.00941738386824407	0.0735529939907684	14288	0.486	Rare Single Gene Mutation, Genetic Association, Functional	3	4	possible	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000114279	FGF12	3q28-q29	1.1421e-01	6.2294e-01	1.7062e-01	5.3700e-01	2	9.2177e-01	0.0428991502933613	0.382264577964154	2850	0.264	.	.	.	confirmed	monoallelic	activating	Brain/Cognition
x	.	.	ENSG00000105711	SCN1B	19q13.11	2.0517e-01	1.0186e-01	4.0696e-01	1.2650e+00	7	1.0097e+00	0.0383738974393865	0.0859422998990455	13604	0.276	.	.	.	confirmed	monoallelic	loss of function	Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000091656	ZFHX4	8q21.13	1.0000e+00	1.0000e+00	8.5054e-02	1.4400e-01	0	1.0394e+00	0.160719299137129	0.562158356063289	1222	0.282	.	.	.	probable	monoallelic	loss of function	
x	.	.	ENSG00000233608	TWIST2	2q37.3	4.4348e-01	5.6004e-01	0.0000e+00	1.1540e+00	6	6.2231e-01	.	.	.	0.01	.	.	.	confirmed|probable	monoallelic|biallelic	dominant negative|loss of function	|Skin
x	.	.	ENSG00000196187	TMEM63A	1q42.12	6.1081e-05	1.3865e-12	6.0136e-01	8.3400e-01	4	9.4161e-01	0.00593542456392752	0.114796186079935	11444	0.002	.	.	.	probable	monoallelic	all missense/in frame	Brain/Cognition
x	.	.	ENSG00000156650	KAT6B	10q22.2	1.0000e+00	1.0000e+00	6.0836e-02	1.2800e-01	0	9.8354e-01	0.24825681967719	0.72869629994321	403	0.542	.	.	.	confirmed	monoallelic	loss of function|dominant negative	Skeleton,Brain/Cognition,Genitalia
x	.	.	ENSG00000087470	DNM1L	12p11.21	1.7695e-01	5.6753e-04	3.2334e-01	5.0500e-01	2	9.7145e-01	0.0267267661312702	0.750361412059199	327	0.066	.	.	5	probable	monoallelic	all missense/in frame	
x	.	.	ENSG00000104833	TUBB4A	19p13.3	3.0557e-03	1.0910e-01	2.9432e-01	6.7400e-01	3	1.1604e+00	0.0968207768410798	0.105510646748361	12141	0.104	.	.	.	confirmed	monoallelic	activating	Brain/Cognition
x	.	.	ENSG00000115267	IFIH1	2q24.2	6.0024e-26	6.9819e-44	1.2467e+00	1.5480e+00	8	1.1235e+00	.	0.0626536763639535	15332	0.014	.	.	.	confirmed|probable	monoallelic	all missense/in frame|activating	Bone Marrow/Immune,Teeth & Dentitian,Skin,Skeleton,Brain/Cognition,Eye
.	.	.	ENSG00000177409	SAMD9L	7q21.2	3.7985e-10	5.5651e-15	5.8289e-01	7.8300e-01	4	1.0387e+00	.	0.0886354584304793	13350	0.084	.	.	.	possible	monoallelic	all missense/in frame	Bone Marrow/Immune,Brain/Cognition
x	x	.	ENSG00000110076	NRXN2	11q13.1	9.9990e-01	9.9934e-01	1.4799e-01	2.5800e-01	0	9.8603e-01	0.0825019993226087	0.841699476261507	52	0.658	Rare Single Gene Mutation, Genetic Association	1	4	probable	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000142156	COL6A1	21q22.3	9.9999e-01	9.9995e-01	1.2599e-01	2.2700e-01	0	1.1024e+00	0.129495801144045	0.386414119527111	2794	0.176	.	.	.	confirmed	monoallelic	all missense/in frame	
x	.	.	ENSG00000130294	KIF1A	2q37.3	9.9999e-01	1.0000e+00	7.2632e-02	1.3600e-01	0	9.9967e-01	0.098596741360745	0.841666323916729	53	0.779956427015251	.	.	.	confirmed	monoallelic|biallelic	all missense/in frame|loss of function	Peripheral nerves,Brain/Cognition|Peripheral nerves
.	.	.	ENSG00000143257	NR1I3	1q23.3	3.5522e-04	3.5259e-08	7.3822e-01	1.1540e+00	6	9.9535e-01	0.00449695168569945	.	.	0.172	.	.	.	possible	monoallelic	all missense/in frame	Brain/Cognition
.	.	.	ENSG00000101986	ABCD1	Xq28	9.8212e-01	9.9896e-01	0.0000e+00	1.5000e-01	0	9.5540e-01	0.209844338139115	0.124805306226564	10832	0.07	.	.	.	both RD and IF	hemizygous	loss of function	Endocrine/Metabolic,Brain/Cognition
x	.	.	ENSG00000158104	HPD	12q24.31	7.7652e-03	5.2764e-04	3.9263e-01	6.6600e-01	3	1.0947e+00	0.0155839321832495	0.0536268998546402	16675	0.006	.	.	.	probable	monoallelic|biallelic	dominant negative|loss of function	Endocrine/Metabolic,Brain/Cognition
x	.	.	ENSG00000058404	CAMK2B	7p13	4.6862e-01	7.3914e-01	2.0197e-01	3.6400e-01	1	9.7820e-01	0.00828615525984714	0.768827204262909	260	0.782	.	.	.	probable	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000198914	POU3F3	2q12.1	.	8.8278e-01	0.0000e+00	4.2900e-01	2	1.0831e+00	.	0.0494831471931057	17624	0.274	Syndromic	S	.	confirmed	monoallelic	uncertain	Brain/Cognition
x	.	.	ENSG00000136352	NKX2-1	14q13.3	8.1926e-02	3.5874e-01	2.2666e-01	5.8600e-01	3	1.1159e+00	.	0.0782849672177336	14013	0.118	.	.	.	confirmed	monoallelic	loss of function	Endocrine/Metabolic,Brain/Cognition,Respiratory tract
x	.	.	ENSG00000134595	SOX3	Xq27.1	.	4.4948e-01	1.8037e-01	8.5500e-01	4	8.3000e-01	.	0.108590735695057	11952	0.21	.	.	.	confirmed	x-linked dominant|hemizygous	cis-regulatory or promotor mutation|loss of function	Endocrine/Metabolic,Brain/Cognition
x	.	.	ENSG00000151729	SLC25A4	4q35.1	4.8336e-01	4.5334e-01	2.0211e-01	6.3600e-01	3	1.0230e+00	0.0722625180805693	0.51899586564068	1502	0.088	.	.	.	probable	monoallelic	all missense/in frame	Musculature,Brain/Cognition,Heart/Cardiovasculature/Lymphatic|Multisystem
.	.	.	ENSG00000127463	EMC1	1p36.13	6.0375e-14	6.7281e-26	7.8902e-01	1.0090e+00	5	8.7235e-01	0.00896567320414982	0.377661672683019	2903	0.014	.	.	.	probable|possible	biallelic|monoallelic	loss of function|dominant negative	Skeleton,Brain/Cognition|Brain/Cognition
.	.	.	ENSG00000129910	CDH15	16q24.3	5.9623e-12	1.7656e-14	7.9150e-01	1.1050e+00	6	1.1768e+00	0.00595960866997208	0.0605813856418764	15815	0.076	.	.	.	possible	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000124766	SOX4	6p22.3	3.8401e-01	9.2656e-01	0.0000e+00	3.5900e-01	1	1.6747e+00	.	0.428137926138737	2346	0.696	.	.	.	probable	monoallelic	all missense/in frame	Face,Brain/Cognition
x	.	.	ENSG00000162552	WNT4	1p36.12	1.5384e-01	1.2766e-01	2.8443e-01	6.5100e-01	3	1.0504e+00	0.0535614873001731	0.229177907169528	6426	0.012	.	.	.	probable	biallelic|monoallelic	all missense/in frame	Brain/Cognition,Genitalia
x	.	.	ENSG00000178573	MAF	16q23.2	4.2900e-01	7.4382e-01	1.1322e-01	5.3700e-01	2	1.3641e+00	.	0.417324935640964	2468	0.016	.	.	.	confirmed	monoallelic	all missense/in frame|uncertain	Face,Brain/Cognition,Eye|Eye
x	x	.	ENSG00000085224	ATRX	Xq21.1	1.0000e+00	1.0000e+00	5.6501e-02	1.1900e-01	0	1.0613e+00	0.0722033495049559	0.500128785609212	1644	0.62	Rare Single Gene Mutation, Syndromic	1	4	confirmed	hemizygous	loss of function	Face,Brain/Cognition,Genitalia
x	.	.	ENSG00000198835	GJC2	1q42.13	4.8328e-01	1.0438e-02	5.3701e-01	1.2250e+00	6	9.4207e-01	.	0.057479814737236	15944	0.018	.	.	.	confirmed	monoallelic|biallelic	all missense/in frame	Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000138083	SIX3	2p21	3.4888e-01	9.4714e-01	0.0000e+00	3.2300e-01	1	1.2514e+00	.	0.149225571900303	9603	0.106	.	.	.	confirmed	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000134313	KIDINS220	2p25.1	2.9045e-02	7.3562e-02	2.4107e-01	3.5000e-01	1	9.8525e-01	0.0278955396230205	0.662873357629478	694	0.434	.	.	.	probable	monoallelic	loss of function	Endocrine/Metabolic,Eye,Brain/Cognition
x	.	.	ENSG00000139718	SETD1B	12q24.31	2.2456e-02	1.0000e+00	6.5972e-02	1.5100e-01	0	1.0591e+00	.	0.329344863645054	3723	0.568	Rare Single Gene Mutation, Syndromic	3S	4S	probable	monoallelic	loss of function	Brain/Cognition
x	.	.	ENSG00000181449	SOX2	3q26.33	3.9670e-01	7.0662e-01	1.1992e-01	5.6900e-01	2	1.1460e+00	0.233653243337273	0.451301435688354	2119	0.294	.	.	.	confirmed	monoallelic	loss of function	Endocrine/Metabolic,Brain/Cognition,Eye,GI tract
x	.	.	ENSG00000157399	ARSE	Xp22.33	1.2063e-01	5.8982e-01	1.9045e-01	4.9200e-01	2	9.2851e-01	0.0229695467581025	0.123261611293137	10925	0.02	.	.	.	confirmed	hemizygous	loss of function	Skeleton,Brain/Cognition
.	.	.	ENSG00000182389	CACNB4	2q23.3	1.1364e-02	3.0679e-02	2.8123e-01	4.9100e-01	2	8.9351e-01	0.0253628822613435	0.578696736967997	1113	0.526	.	.	.	possible	monoallelic	loss of function	Brain/Cognition
.	.	.	ENSG00000081479	LRP2	2q31.1	1.0000e+00	9.9999e-01	1.9529e-01	2.4900e-01	0	1.0327e+00	0.0493671405637783	0.234393203267074	6272	0.292	Rare Single Gene Mutation, Syndromic, Genetic Association	3	4	possible|confirmed	monoallelic|biallelic	loss of function	Brain/Cognition|Kidney Renal Tract,Brain/Cognition,Eye,Ear
.	.	.	ENSG00000134871	COL4A2	13q34	2.1093e-06	3.5842e-15	4.4950e-01	5.8500e-01	3	9.4851e-01	0.0170175245059847	0.310775920202075	4086	0.044	.	.	.	both RD and IF	monoallelic	dominant negative	Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000174231	PRPF8	17p13.3	1.0000e+00	1.0000e+00	1.1398e-01	1.7800e-01	0	1.2490e+00	0.119450906113404	0.304037998964153	4221	0.252	.	.	.	probable	monoallelic	loss of function	
x	.	.	ENSG00000187486	KCNJ11	11p15.1	3.1472e-01	1.0894e-02	5.3021e-01	1.2100e+00	6	9.0134e-01	0.0604215633299182	0.117635254599554	11254	0.024	.	.	.	confirmed	biallelic|monoallelic	loss of function|activating	Endocrine/Metabolic,Brain/Cognition
x	.	.	ENSG00000121361	KCNJ8	12p12.1	2.5677e-01	3.7965e-01	2.2264e-01	5.7500e-01	2	8.7034e-01	0.068659364737672	0.0592023419884984	15879	0.036	.	.	.	probable	monoallelic	gain of function	Skin,Skeleton,Face,Hair/Nails,Brain/Cognition,Heart/Cardiovasculature/Lymphatic
x	x	.	ENSG00000164190	NIPBL	5p13.2	1.0000e+00	1.0000e+00	6.6527e-03	3.2000e-02	0	1.0020e+00	0.573090112560816	0.86078593423006	34	0.62	Rare Single Gene Mutation, Syndromic	1	.	confirmed	monoallelic	loss of function	Bone Marrow/Immune,Skeleton,GI tract,Face,Brain/Cognition,Ear,Genitalia,Heart/Cardiovasculature/Lymphatic
x	.	.	ENSG00000140836	ZFHX3	16q22.2-q22.3	1.0000e+00	1.0000e+00	8.0128e-02	1.3600e-01	0	1.2634e+00	0.468847958174816	0.465209805718009	1971	0.164	.	.	.	probable	monoallelic	loss of function	
x	.	.	ENSG00000137285	TUBB2B	6p25.2	.	9.8840e-01	0.0000e+00	2.2200e-01	0	8.2312e-01	.	0.428137926138737	2345	0.11	.	.	.	confirmed	monoallelic	dominant negative	Brain/Cognition
.	.	.	ENSG00000141385	AFG3L2	18p11.21	1.4722e-02	5.2511e-09	4.8642e-01	7.0000e-01	3	1.0653e+00	0.0133511175012543	0.252402505503054	5671	0.02	.	.	.	child IF	monoallelic|biallelic	loss of function|all missense/in frame	Brain/Cognition
x	.	.	ENSG00000101204	CHRNA4	20q13.33	2.0868e-02	8.5474e-05	4.8455e-01	8.2200e-01	4	1.2181e+00	0.0116916075322273	0.376178592413075	2927	0.6	.	.	.	confirmed	monoallelic	activating	Brain/Cognition
x	.	.	ENSG00000127603	MACF1	1p34.3	1.0000e+00	1.0000e+00	5.6465e-02	8.4000e-02	0	1.0246e+00	0.246147369976703	0.722719888559085	433	0.334	.	.	.	probable	monoallelic	all missense/in frame	Brain/Cognition
